,date,Open,High,Low,Close,Adj Close,Volume,Pct_change,username,tweet,tweet_lc,tweet_without_stopwords,ts_polarity,subjetividade,analise,tokenized_text,text_lemmatized,media_pol,media_sub,ts_volume
537,2021-03-01,110036.0,112445.0,110036.0,110335.0,110335.0,11239900,0.002726405234698026,butantanoficial,"@RJC64418511 Oi, @RJC64418511. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. Servimos o Brasil há 120 anos. (+)","@rjc64418511 oi, @rjc64418511. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. servimos o brasil há 120 anos. (+)","@rjc64418511 oi, @rjc64418511.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. servimos  brasil  120 anos. (+)",0.1,0.5800000000000001,Positivo,"['@', 'rjc64418511', 'oi', ',', '@', 'rjc64418511', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'anos', '.', '(', '+', ')']","['@', 'rjc64418511', 'oi', ',', '@', 'rjc64418511', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'ano', '.', '(', '+', ')']",0.1166666666666666,0.5790000000000001,5.0
538,2021-03-01,110036.0,112445.0,110036.0,110335.0,110335.0,11239900,0.002726405234698026,butantanoficial,"@homerojunior3 Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. Servimos o Brasil há 120 anos. #EquipeButantan","@homerojunior3 quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. servimos o brasil há 120 anos. #equipebutantan","@homerojunior3  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. servimos  brasil  120 anos. #equipebutantan",0.1,0.5800000000000001,Positivo,"['@', 'homerojunior3', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'anos', '.', '#', 'equipebutantan']","['@', 'homerojunior3', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'ano', '.', '#', 'equipebutantan']",0.1166666666666666,0.5790000000000001,5.0
539,2021-03-02,110328.0,112428.0,107319.0,111540.0,111540.0,14823200,0.010921285176961115,butantanoficial,"@wondershoi Leticia, o objetivo é salvar vidas. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais. O fundamental é a saúde! Sabemos que é uma brincadeira, no entanto, temos de tomar cuidado com a desinformação que já é disseminada. 😉 #EquipeButantan","@wondershoi leticia, o objetivo é salvar vidas. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais. o fundamental é a saúde! sabemos que é uma brincadeira, no entanto, temos de tomar cuidado com a desinformação que já é disseminada. 😉 #equipebutantan","@wondershoi leticia,  objetivo  salvar vidas.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada .  fundamental   saúde! sabemos    brincadeira,  entanto,   tomar cuidado   desinformação    disseminada. 😉 #equipebutantan",0.2,0.6,Positivo,"['@', 'wondershoi', 'leticia', ',', 'objetivo', 'salvar', 'vidas', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', '.', 'fundamental', 'saúde', '!', 'sabemos', 'brincadeira', ',', 'entanto', ',', 'tomar', 'cuidado', 'desinformação', 'disseminada', '.', '😉', '#', 'equipebutantan']","['@', 'wondershoi', 'leticia', ',', 'objetivo', 'salvar', 'vidas', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', '.', 'fundamental', 'saúde', '!', 'sabemos', 'brincadeira', ',', 'entanto', ',', 'tomar', 'cuidado', 'desinformação', 'disseminada', '.', '😉', '#', 'equipebutantan']",0.1119444444444444,0.5216666666666666,3.0
540,2021-03-02,110328.0,112428.0,107319.0,111540.0,111540.0,14823200,0.010921285176961115,butantanoficial,"@SandroProenca Oi, @SandroProenca. A cidade do Projeto S foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@sandroproenca oi, @sandroproenca. a cidade do projeto s foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@sandroproenca oi, @sandroproenca.  cidade  projeto s  escolhida  base  três critérios: precisaria ser  município pequeno; possuir taxa  infecção elevada    efeito  vacinação  avaliado  rapidamente;  estar próximo  conter  centro  pesquisa. (+)",0.0358333333333333,0.385,Positivo,"['@', 'sandroproenca', 'oi', ',', '@', 'sandroproenca', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxa', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']","['@', 'sandroproenca', 'oi', ',', '@', 'sandroproenca', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxon', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']",0.1119444444444444,0.5216666666666666,3.0
541,2021-03-02,110328.0,112428.0,107319.0,111540.0,111540.0,14823200,0.010921285176961115,butantanoficial,"@wondershoi Leticia, o objetivo é salvar vidas. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais. O fundamental é a saúde! Sabemos que é uma brincadeira, no entanto, temos de tomar cuidado com a desinformação que já é disseminada. 😉 #EquipeButantan","@wondershoi leticia, o objetivo é salvar vidas. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais. o fundamental é a saúde! sabemos que é uma brincadeira, no entanto, temos de tomar cuidado com a desinformação que já é disseminada. 😉 #equipebutantan","@wondershoi leticia,  objetivo  salvar vidas.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada .  fundamental   saúde! sabemos    brincadeira,  entanto,   tomar cuidado   desinformação    disseminada. 😉 #equipebutantan",0.1999999999999999,0.6,Positivo,"['@', 'wondershoi', 'leticia', ',', 'objetivo', 'salvar', 'vidas', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', '.', 'fundamental', 'saúde', '!', 'sabemos', 'brincadeira', ',', 'entanto', ',', 'tomar', 'cuidado', 'desinformação', 'disseminada', '.', '😉', '#', 'equipebutantan']","['@', 'wondershoi', 'leticia', ',', 'objetivo', 'salvar', 'vidas', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', '.', 'fundamental', 'saúde', '!', 'sabemos', 'brincadeira', ',', 'entanto', ',', 'tomar', 'cuidado', 'desinformação', 'disseminada', '.', '😉', '#', 'equipebutantan']",0.1119444444444444,0.5216666666666666,3.0
542,2021-03-02,110328.0,112428.0,107319.0,111540.0,111540.0,14823200,0.010921285176961115,butantanoficial,"@brazil_citizen Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. #EquipeButantan","@brazil_citizen quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. #equipebutantan","@brazil_citizen  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. #equipebutantan",0.1,0.5800000000000001,Positivo,"['@', 'brazil_citizen', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', '#', 'equipebutantan']","['@', 'brazil_citizen', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', '#', 'equipebutantan']",0.1119444444444444,0.5216666666666666,3.0
543,2021-03-03,111529.0,112398.0,107466.0,111184.0,111184.0,15144300,-0.0031916801147570117,butantanoficial,"@AndPre2 Oi, @AndPre2. A parceria com a China foi feita para salvar vidas, o que é mais importante nesse momento crítico de pandemia. É baseada na pesquisa, na qualidade e no histórico para dar respostas rápidas à sociedade. Há 120 anos nosso trabalho é esse: salvar vidas. (+)","@andpre2 oi, @andpre2. a parceria com a china foi feita para salvar vidas, o que é mais importante nesse momento crítico de pandemia. é baseada na pesquisa, na qualidade e no histórico para dar respostas rápidas à sociedade. há 120 anos nosso trabalho é esse: salvar vidas. (+)","@andpre2 oi, @andpre2.  parceria   china  feita  salvar vidas,     importante nesse momento crítico  pandemia.  baseada  pesquisa,  qualidade   histórico  dar respostas rápidas  sociedade.  120 anos  trabalho  : salvar vidas. (+)",0.1833333333333333,0.575,Positivo,"['@', 'andpre2', 'oi', ',', '@', 'andpre2', '.', 'parceria', 'china', 'feita', 'salvar', 'vidas', ',', 'importante', 'nesse', 'momento', 'crítico', 'pandemia', '.', 'baseada', 'pesquisa', ',', 'qualidade', 'histórico', 'dar', 'respostas', 'rápidas', 'sociedade', '.', '120', 'anos', 'trabalho', ':', 'salvar', 'vidas', '.', '(', '+', ')']","['@', 'andpre2', 'oi', ',', '@', 'andpre2', '.', 'parceria', 'china', 'feita', 'salvar', 'vidas', ',', 'importante', 'nesse', 'momento', 'crítico', 'pandemia', '.', 'baseada', 'pesquisa', ',', 'qualidade', 'histórico', 'dar', 'respostas', 'rápidas', 'sociedade', '.', '120', 'ano', 'trabalho', ':', 'salvar', 'vidas', '.', '(', '+', ')']",0.1416666666666666,0.5775,2.0
545,2021-03-03,111529.0,112398.0,107466.0,111184.0,111184.0,15144300,-0.0031916801147570117,butantanoficial,"@isentaoraiz Oi, @isentaoraiz. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. Servimos o Brasil há 120 anos. #EquipeButantan","@isentaoraiz oi, @isentaoraiz. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. servimos o brasil há 120 anos. #equipebutantan","@isentaoraiz oi, @isentaoraiz.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. servimos  brasil  120 anos. #equipebutantan",0.1,0.5800000000000001,Positivo,"['@', 'isentaoraiz', 'oi', ',', '@', 'isentaoraiz', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'anos', '.', '#', 'equipebutantan']","['@', 'isentaoraiz', 'oi', ',', '@', 'isentaoraiz', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'ano', '.', '#', 'equipebutantan']",0.1416666666666666,0.5775,2.0
546,2021-03-04,111191.0,114433.0,111163.0,112690.0,112690.0,14221600,0.01354511440495032,butantanoficial,@MuriloScase A cidade do Projeto S foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+),@muriloscase a cidade do projeto s foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+),@muriloscase  cidade  projeto s  escolhida  base  três critérios: precisaria ser  município pequeno; possuir taxa  infecção elevada    efeito  vacinação  avaliado  rapidamente;  estar próximo  conter  centro  pesquisa. (+),0.0358333333333333,0.385,Positivo,"['@', 'muriloscase', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxa', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']","['@', 'muriloscase', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxon', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']",0.10225,0.4065,2.0
547,2021-03-04,111191.0,114433.0,111163.0,112690.0,112690.0,14221600,0.01354511440495032,butantanoficial,"@mayara_claro Que notícia boa, Mayara. A cidade do Projeto S foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@mayara_claro que notícia boa, mayara. a cidade do projeto s foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@mayara_claro  notícia boa, mayara.  cidade  projeto s  escolhida  base  três critérios: precisaria ser  município pequeno; possuir taxa  infecção elevada    efeito  vacinação  avaliado  rapidamente;  estar próximo  conter  centro  pesquisa. (+)",0.1686666666666667,0.428,Positivo,"['@', 'mayara_claro', 'notícia', 'boa', ',', 'mayara', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxa', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']","['@', 'mayara_claro', 'notícia', 'boa', ',', 'mayara', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxon', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']",0.10225,0.4065,2.0
548,2021-03-04,111191.0,114433.0,111163.0,112690.0,112690.0,14221600,0.01354511440495032,butantanoficial,@MuriloScase A cidade do Projeto S foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+),@muriloscase a cidade do projeto s foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+),@muriloscase  cidade  projeto s  escolhida  base  três critérios: precisaria ser  município pequeno; possuir taxa  infecção elevada    efeito  vacinação  avaliado  rapidamente;  estar próximo  conter  centro  pesquisa. (+),0.0358333333333333,0.385,Positivo,"['@', 'muriloscase', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxa', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']","['@', 'muriloscase', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxon', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']",0.10225,0.4065000000000001,2.0
549,2021-03-04,111191.0,114433.0,111163.0,112690.0,112690.0,14221600,0.01354511440495032,butantanoficial,"@mayara_claro Que notícia boa, Mayara. A cidade do Projeto S foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@mayara_claro que notícia boa, mayara. a cidade do projeto s foi escolhida com base em três critérios: precisaria ser um município pequeno; possuir taxa de infecção elevada para que o efeito de vacinação fosse avaliado mais rapidamente; e estar próximo ou conter um centro de pesquisa. (+)","@mayara_claro  notícia boa, mayara.  cidade  projeto s  escolhida  base  três critérios: precisaria ser  município pequeno; possuir taxa  infecção elevada    efeito  vacinação  avaliado  rapidamente;  estar próximo  conter  centro  pesquisa. (+)",0.1686666666666667,0.4280000000000001,Positivo,"['@', 'mayara_claro', 'notícia', 'boa', ',', 'mayara', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxa', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']","['@', 'mayara_claro', 'notícia', 'boa', ',', 'mayara', '.', 'cidade', 'projeto', 's', 'escolhida', 'base', 'três', 'critérios', ':', 'precisaria', 'ser', 'município', 'pequeno', ';', 'possuir', 'taxon', 'infecção', 'elevada', 'efeito', 'vacinação', 'avaliado', 'rapidamente', ';', 'estar', 'próximo', 'conter', 'centro', 'pesquisa', '.', '(', '+', ')']",0.10225,0.4065000000000001,2.0
550,2021-03-05,112690.0,115504.0,112504.0,115202.0,115202.0,13254800,0.022291241458869404,butantanoficial,"Na reportagem do Estado de S. Paulo, a diretora de Inovação Ana Marisa Chudzinski-Tavassi destaca a importância da nova fábrica e a pesquisa sobre o soro para tratamento da Covid-19. O Butantan não para. Faz ciência o tempo todo. #Podeconfiar #VacinadoButantan #Butantan120Anos  https://t.co/xXDn10bKfc","na reportagem do estado de s. paulo, a diretora de inovação ana marisa chudzinski-tavassi destaca a importância da nova fábrica e a pesquisa sobre o soro para tratamento da covid-19. o butantan não para. faz ciência o tempo todo. #podeconfiar #vacinadobutantan #butantan120anos  https://t.co/xxdn10bkfc"," reportagem  estado  s. paulo,  diretora  inovação ana marisa chudzinski-tavassi destaca  importância  nova fábrica   pesquisa sobre  soro  tratamento  covid-19.  butantan  . faz ciência  tempo todo. #podeconfiar #vacinadobutantan #butantan120anos  https://t.co/xxdn10bkfc",0.1363636363636363,0.4545454545454545,Positivo,"['reportagem', 'estado', 's.', 'paulo', ',', 'diretora', 'inovação', 'ana', 'marisa', 'chudzinski-tavassi', 'destaca', 'importância', 'nova', 'fábrica', 'pesquisa', 'sobre', 'soro', 'tratamento', 'covid-19', '.', 'butantan', '.', 'faz', 'ciência', 'tempo', 'todo', '.', '#', 'podeconfiar', '#', 'vacinadobutantan', '#', 'butantan120anos', 'https', ':', '//t.co/xxdn10bkfc']","['reportagem', 'estado', 's.', 'paulo', ',', 'diretora', 'inovação', 'ana', 'marisa', 'chudzinski-tavassi', 'destaca', 'importância', 'nova', 'fábrica', 'pesquisa', 'sobre', 'soro', 'tratamento', 'covid-19', '.', 'butantan', '.', 'faz', 'ciência', 'tempo', 'todo', '.', '#', 'podeconfiar', '#', 'vacinadobutantan', '#', 'butantan120anos', 'http', ':', '//t.co/xxdn10bkfc']",0.1363636363636363,0.4545454545454545,1.0
552,2021-03-08,115202.0,115202.0,110268.0,110612.0,110612.0,0,-0.03984305828023815,butantanoficial,"@tontonzudo Oi, @tontonzudo. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. Servimos o Brasil há 120 anos. (+)","@tontonzudo oi, @tontonzudo. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. servimos o brasil há 120 anos. (+)","@tontonzudo oi, @tontonzudo.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. servimos  brasil  120 anos. (+)",0.1,0.5800000000000001,Positivo,"['@', 'tontonzudo', 'oi', ',', '@', 'tontonzudo', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'anos', '.', '(', '+', ')']","['@', 'tontonzudo', 'oi', ',', '@', 'tontonzudo', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'ano', '.', '(', '+', ')']",0.1,0.5800000000000001,1.0
553,2021-03-09,110611.0,112525.0,109343.0,111331.0,111331.0,12135300,0.006500198893429232,minsaude,"Os profissionais precisam de registro no CRM. O programa também tem a finalidade de aperfeiçoar os médicos da APS em regiões prioritárias para o SUS, com curso de especialização por instituição pública e atividades de ensino, pesquisa e extensão.  ","os profissionais precisam de registro no crm. o programa também tem a finalidade de aperfeiçoar os médicos da aps em regiões prioritárias para o sus, com curso de especialização por instituição pública e atividades de ensino, pesquisa e extensão.  "," profissionais precisam  registro  crm.  programa    finalidade  aperfeiçoar  médicos  aps  regiões prioritárias   sus,  curso  especialização  instituição pública  atividades  ensino, pesquisa  extensão.  ",0.0,0.0666666666666666,Neutro,"['profissionais', 'precisam', 'registro', 'crm', '.', 'programa', 'finalidade', 'aperfeiçoar', 'médicos', 'aps', 'regiões', 'prioritárias', 'sus', ',', 'curso', 'especialização', 'instituição', 'pública', 'atividades', 'ensino', ',', 'pesquisa', 'extensão', '.']","['profissionais', 'precisam', 'registro', 'crm', '.', 'programa', 'finalidade', 'aperfeiçoar', 'médicos', 'aps', 'regiões', 'prioritárias', 'sus', ',', 'curso', 'especialização', 'instituição', 'pública', 'atividades', 'ensino', ',', 'pesquisa', 'extensão', '.']",0.0666666666666666,0.38875,4.0
554,2021-03-09,110611.0,112525.0,109343.0,111331.0,111331.0,12135300,0.006500198893429232,butantanoficial,"@oicarolsales Fantástico, Carol. Viva o sus, a pesquisa e a ciência! Logo será a realidade de toda a população. Estamos trabalhando intensamente para que todos no Brasil sejam vacinados o mais breve possível. Conte conosco nessa #LutaPelaVida! 💚 #EquipeButantan","@oicarolsales fantástico, carol. viva o sus, a pesquisa e a ciência! logo será a realidade de toda a população. estamos trabalhando intensamente para que todos no brasil sejam vacinados o mais breve possível. conte conosco nessa #lutapelavida! 💚 #equipebutantan","@oicarolsales fantástico, carol. viva  sus,  pesquisa   ciência! logo   realidade  toda  população.  trabalhando intensamente   todos  brasil  vacinados   breve possível. conte conosco nessa #lutapelavida! 💚 #equipebutantan",0.1666666666666666,0.8416666666666667,Positivo,"['@', 'oicarolsales', 'fantástico', ',', 'carol', '.', 'viva', 'sus', ',', 'pesquisa', 'ciência', '!', 'logo', 'realidade', 'toda', 'população', '.', 'trabalhando', 'intensamente', 'todos', 'brasil', 'vacinados', 'breve', 'possível', '.', 'conte', 'conosco', 'nessa', '#', 'lutapelavida', '!', '💚', '#', 'equipebutantan']","['@', 'oicarolsales', 'fantástico', ',', 'carol', '.', 'viva', 'sus', ',', 'pesquisa', 'ciência', '!', 'logo', 'realidade', 'toda', 'população', '.', 'trabalhando', 'intensamente', 'todos', 'brasil', 'vacinados', 'breve', 'possível', '.', 'conte', 'conosco', 'nessa', '#', 'lutapelavida', '!', '💚', '#', 'equipebutantan']",0.0666666666666666,0.38875,4.0
555,2021-03-09,110611.0,112525.0,109343.0,111331.0,111331.0,12135300,0.006500198893429232,butantanoficial,"@CandianElza Oi, @CandianElza. Quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar. Servimos o Brasil há 120 anos. (+)","@candianelza oi, @candianelza. quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar. servimos o brasil há 120 anos. (+)","@candianelza oi, @candianelza.  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar. servimos  brasil  120 anos. (+)",0.1,0.5800000000000001,Positivo,"['@', 'candianelza', 'oi', ',', '@', 'candianelza', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'anos', '.', '(', '+', ')']","['@', 'candianelza', 'oi', ',', '@', 'candianelza', '.', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '.', 'servimos', 'brasil', '120', 'ano', '.', '(', '+', ')']",0.0666666666666666,0.38875,4.0
